"TimeCreated";"ProcessID";"ProcessName";"ProcessPath";"ParentProcessID";"ParentProcessName";"ParentProcessPath"
"05.04.2022 10:07:17";"59000";"c:\windows\system32\";"audiodg.exe";"3820";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:07:16";"61168";"c:\windows\system32\";"mmc.exe";"25492";"c:\windows\";"explorer.exe"
"05.04.2022 10:07:14";"10372";"c:\windows\system32\";"backgroundtaskhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:07:03";"58820";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:55";"45236";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:54";"2944";"c:\windows\system32\wbem\";"wmic.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:54";"50592";"c:\windows\system32\";"conhost.exe";"2944";"c:\windows\system32\wbem\";"wmic.exe"
"05.04.2022 10:06:45";"3084";"c:\windows\syswow64\macromed\flash\";"flashplayerupdateservice.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:45";"61824";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 10:06:45";"19136";"c:\windows\system32\";"conhost.exe";"3084";"c:\windows\syswow64\macromed\flash\";"flashplayerupdateservice.exe"
"05.04.2022 10:06:45";"62776";"c:\windows\syswow64\macromed\flash\";"flashplayerupdateservice.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 10:06:44";"14644";"c:\windows\system32\";"sppsvc.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 10:06:43";"22248";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:42";"61552";"c:\program files (x86)\kaspersky lab\networkagent\";"up2date.exe";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 10:06:42";"48676";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfservice.exe";"25396";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfserviceplugin.exe"
"05.04.2022 10:06:42";"59780";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:42";"55632";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 10:06:41";"14760";"c:\program files (x86)\microsoft\edgeupdate\";"microsoftedgeupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:41";"12044";"c:\program files (x86)\google\update\";"googleupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 10:06:41";"11020";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfservice.exe";"25396";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfserviceplugin.exe"
"05.04.2022 8:47:48";"62164";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:47:45";"18964";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:47:44";"32728";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:47:44";"7128";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:47:44";"60788";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:47:43";"18968";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:47:40";"13756";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:47:11";"9348";"c:\program files (x86)\microsoft\edgeupdate\";"microsoftedgeupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:47:01";"9852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:46:20";"56348";"c:\windows\system32\";"conhost.exe";"17264";"c:\windows\ccm\";"updatetrustedsites.exe"
"05.04.2022 8:46:20";"17264";"c:\windows\ccm\";"updatetrustedsites.exe";"35408";"c:\windows\ccm\";"ccmexec.exe"
"05.04.2022 8:45:20";"59356";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:45:19";"17856";"c:\program files (x86)\google\update\";"googleupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:34:42";"60940";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:33:43";"54744";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:33:42";"58636";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:33:41";"30684";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:33:41";"3604";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:33:41";"5484";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:33:34";"58604";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:33:28";"36980";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:33:21";"1792";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:33:21";"32104";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:32:12";"60916";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:32:12";"13308";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:32:11";"13356";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:32:11";"56872";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:32:07";"60128";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:31:28";"47508";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:30:21";"54332";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:30:21";"29440";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:30:03";"46940";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:30:02";"47572";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:30:02";"25624";"c:\windows\system32\";"usocoreworker.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:30:02";"44960";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:30:01";"49656";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:29:58";"54264";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:29:41";"4192";"c:\windows\system32\";"logonui.exe";"61904";"c:\windows\system32\";"winlogon.exe"
"05.04.2022 8:29:39";"53560";"c:\windows\system32\";"sppsvc.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:29:37";"50284";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:29:26";"52456";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:29:23";"20084";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:29:23";"18764";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:29:12";"51620";"c:\program files\common files\microsoft shared\clicktorun\";"officec2rclient.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:29:12";"50320";"c:\windows\system32\";"taskhostw.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:29:09";"51916";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:26:33";"22660";"c:\windows\ccm\";"updatetrustedsites.exe";"35408";"c:\windows\ccm\";"ccmexec.exe"
"05.04.2022 8:26:33";"50640";"c:\windows\system32\";"conhost.exe";"22660";"c:\windows\ccm\";"updatetrustedsites.exe"
"05.04.2022 8:25:52";"19240";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:25:52";"43380";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:25:52";"13160";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:25:51";"29484";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:25:47";"3228";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:24:50";"46440";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:24:42";"38688";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:24:02";"30540";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:24:02";"25804";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:23:52";"19228";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:23:51";"43112";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:23:51";"44264";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:23:50";"34096";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:23:50";"37436";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:23:46";"48280";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:22:54";"59776";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:22:17";"41328";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:22:06";"47372";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:21:24";"20580";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:20:38";"41260";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:20:32";"42988";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:20:04";"14460";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:20:04";"43124";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:19:08";"41972";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:18:56";"41276";"c:\windows\system32\wbem\";"wmic.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:18:56";"24804";"c:\windows\system32\";"conhost.exe";"41276";"c:\windows\system32\wbem\";"wmic.exe"
"05.04.2022 8:18:56";"37528";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:18:47";"37036";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:18:45";"58524";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfservice.exe";"25396";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfserviceplugin.exe"
"05.04.2022 8:18:45";"24288";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:16:52";"35132";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:14:55";"18628";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:14:54";"57012";"c:\windows\system32\";"conhost.exe";"30116";"c:\windows\system32\";"gpupdate.exe"
"05.04.2022 8:14:54";"30116";"c:\windows\system32\";"gpupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:14:11";"15488";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:14:10";"32224";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:14:08";"35252";"c:\program files\microsoft policy platform\";"policyhost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:11:06";"27192";"c:\windows\system32\";"logonui.exe";"61904";"c:\windows\system32\";"winlogon.exe"
"05.04.2022 8:10:02";"10480";"c:\windows\syswow64\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:10:01";"24620";"c:\windows\system32\";"conhost.exe";"54788";"c:\windows\ccm\";"ccm32bitlauncher.exe"
"05.04.2022 8:10:01";"19484";"c:\windows\syswow64\";"cscript.exe";"54788";"c:\windows\ccm\";"ccm32bitlauncher.exe"
"05.04.2022 8:10:01";"11872";"c:\windows\system32\";"conhost.exe";"19484";"c:\windows\syswow64\";"cscript.exe"
"05.04.2022 8:10:00";"54788";"c:\windows\ccm\";"ccm32bitlauncher.exe";"35408";"c:\windows\ccm\";"ccmexec.exe"
"05.04.2022 8:09:41";"24672";"c:\windows\system32\";"conhost.exe";"61256";"c:\windows\ccm\";"updatetrustedsites.exe"
"05.04.2022 8:09:41";"61256";"c:\windows\ccm\";"updatetrustedsites.exe";"35408";"c:\windows\ccm\";"ccmexec.exe"
"05.04.2022 8:09:32";"25496";"c:\windows\system32\";"wermgr.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:07:59";"15864";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:07:59";"11636";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:07:36";"9048";"c:\program files\common files\microsoft shared\clicktorun\";"officec2rclient.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:07:36";"62356";"c:\windows\system32\";"taskhostw.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:06:56";"16444";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"58040";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:06:55";"19384";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:06:55";"47264";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"58040";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:06:55";"59140";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"58040";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:06:54";"61844";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"58040";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:06:50";"62768";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"58040";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 8:06:05";"11744";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:05:58";"58040";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:04:40";"7348";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:04:28";"7864";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:03:44";"16124";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:03:31";"3788";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:03:30";"8636";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:02:13";"14452";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:02:13";"59144";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 8:00:22";"50192";"c:\windows\system32\";"gpupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 8:00:22";"9072";"c:\windows\system32\";"conhost.exe";"50192";"c:\windows\system32\";"gpupdate.exe"
"05.04.2022 7:58:11";"60928";"c:\windows\system32\";"searchprotocolhost.exe";"5536";"c:\windows\system32\";"searchindexer.exe"
"05.04.2022 7:58:11";"59840";"c:\windows\system32\";"searchfilterhost.exe";"5536";"c:\windows\system32\";"searchindexer.exe"
"05.04.2022 7:57:37";"16016";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:57:36";"61628";"c:\windows\system32\";"conhost.exe";"55264";"c:\windows\system32\wbem\";"wmic.exe"
"05.04.2022 7:57:36";"55264";"c:\windows\system32\wbem\";"wmic.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:57:23";"57260";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfservice.exe";"25396";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfserviceplugin.exe"
"05.04.2022 7:57:23";"60676";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:57:22";"13800";"c:\windows\syswow64\macromed\flash\";"flashplayerupdateservice.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:57:22";"56300";"c:\windows\system32\";"conhost.exe";"13800";"c:\windows\syswow64\macromed\flash\";"flashplayerupdateservice.exe"
"05.04.2022 7:57:22";"55356";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfservice.exe";"25396";"c:\program files (x86)\citrix\ica client\selfserviceplugin\";"selfserviceplugin.exe"
"05.04.2022 7:57:22";"58644";"c:\program files (x86)\microsoft\edgeupdate\";"microsoftedgeupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:57:22";"58156";"c:\windows\syswow64\macromed\flash\";"flashplayerupdateservice.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:45:35";"57340";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:45:34";"58852";"c:\program files (x86)\google\update\";"googleupdate.exe";"4780";"c:\program files (x86)\google\update\";"googleupdate.exe"
"05.04.2022 7:43:45";"38856";"c:\windows\system32\";"sppsvc.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:44";"52020";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:44";"48324";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:43";"50156";"c:\windows\system32\";"usocoreworker.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:43:30";"54736";"c:\windows\system32\";"raserver.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:43:16";"54684";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:13";"57180";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:13";"54292";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:13";"54892";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:13";"56732";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:13";"54676";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:43:06";"56184";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:42:54";"56504";"c:\windows\system32\";"conhost.exe";"54504";"c:\windows\ccm\";"updatetrustedsites.exe"
"05.04.2022 7:42:54";"54504";"c:\windows\ccm\";"updatetrustedsites.exe";"35408";"c:\windows\ccm\";"ccmexec.exe"
"05.04.2022 7:41:55";"48460";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:41:55";"46736";"c:\windows\system32\";"conhost.exe";"56424";"c:\windows\system32\";"gpupdate.exe"
"05.04.2022 7:41:54";"56424";"c:\windows\system32\";"gpupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:41:14";"37824";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:41:13";"34280";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:40:03";"43864";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:39:43";"52700";"c:\program files (x86)\google\update\";"googleupdate.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:35:10";"45624";"c:\program files\secret net studio\client\";"snpolicyhost.exe";"5380";"c:\program files\secret net studio\client\";"snpolicysrv.exe"
"05.04.2022 7:31:55";"48020";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:31:38";"48708";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:31:21";"284";"c:\program files\common files\microsoft shared\clicktorun\";"officec2rclient.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:31:21";"15936";"c:\windows\system32\";"taskhostw.exe";"2320";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:30:58";"10204";"c:\windows\system32\";"usocoreworker.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:30:23";"49544";"c:\windows\system32\";"logonui.exe";"61904";"c:\windows\system32\";"winlogon.exe"
"05.04.2022 7:30:08";"29852";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:30:06";"49608";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:29:49";"47376";"c:\windows\syswow64\";"mmc.exe";"47184";"c:\windows\system32\";"mmc.exe"
"05.04.2022 7:29:48";"47184";"c:\windows\system32\";"mmc.exe";"25492";"c:\windows\";"explorer.exe"
"05.04.2022 7:29:44";"56012";"c:\windows\system32\";"mmc.exe";"25492";"c:\windows\";"explorer.exe"
"05.04.2022 7:29:44";"44604";"c:\windows\system32\";"consent.exe";"15068";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:29:27";"15180";"c:\windows\system32\wbem\";"wmiprvse.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:28:58";"58108";"c:\program files (x86)\kaspersky lab\networkagent\";"klcsldcl.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:28:58";"59400";"c:\program files (x86)\kaspersky lab\networkagent\";"vapm.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:28:57";"60488";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:28:53";"48016";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe";"32392";"c:\program files (x86)\kaspersky lab\networkagent\";"klnagent.exe"
"05.04.2022 7:28:43";"12008";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:28:42";"37412";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:27:59";"42604";"c:\windows\system32\";"dllhost.exe";"1560";"c:\windows\system32\";"svchost.exe"
"05.04.2022 7:27:59";"38200";"c:\windows\system32\";"svchost.exe";"1340";"c:\windows\system32\";"services.exe"
"05.04.2022 7:27:54";"45364";"c:\windows\ccm\";"updatetrustedsites.exe";"35408";"c:\windows\ccm\";"ccmexec.exe"
"05.04.2022 7:27:54";"61464";"c:\windows\system32\";"conhost.exe";"45364";"c:\windows\ccm\";"updatetrustedsites.exe"
